Date,Category,Product_Name,Demand,Available_Supply,Seasonal_Indicator
2021-02-10,Sweets & Grocery,S005,93,1219,0
2021-02-10,Fashion,F004,47,524,0
2021-02-10,Sweets & Grocery,S004,73,1007,0
2021-02-10,Fashion,F001,65,726,0
2021-02-10,Fashion,F003,56,753,0
2021-02-10,Sweets & Grocery,S003,89,1100,0
2021-02-10,Electronics,E002,106,1281,0
2021-02-10,Electronics,E003,98,1242,0
2021-02-11,Sweets & Grocery,S005,104,1115,0
2021-02-11,Sweets & Grocery,S002,106,964,0
2021-02-11,Fashion,F003,68,685,0
2021-02-11,Sweets & Grocery,S003,84,1016,0
2021-02-11,Electronics,E002,117,1164,0
2021-02-11,Electronics,E001,95,821,0
2021-02-11,Electronics,E004,104,842,0
2021-02-11,Fashion,F001,61,665,0
2021-02-11,Sweets & Grocery,S004,90,917,0
2021-02-11,Electronics,E005,113,964,0
2021-02-11,Sweets & Grocery,S001,74,815,0
2021-02-11,Fashion,F004,51,473,0
2021-02-11,Electronics,E003,118,1124,0
2021-02-11,Fashion,F005,58,556,0
2021-02-11,Fashion,F002,67,594,0
2021-02-12,Sweets & Grocery,S003,113,903,0
2021-02-12,Fashion,F002,69,525,0
2021-02-12,Sweets & Grocery,S004,91,826,0
2021-02-12,Sweets & Grocery,S005,103,1012,0
2021-02-12,Fashion,F003,75,610,0
2021-02-12,Electronics,E002,131,1033,0
2021-02-12,Electronics,E003,131,993,0
2021-02-12,Electronics,E005,104,860,0
2021-02-12,Fashion,F004,47,426,0
2021-02-12,Sweets & Grocery,S001,73,742,0
2021-02-12,Fashion,F001,72,593,0
2021-02-12,Electronics,E001,93,728,0
2021-02-12,Fashion,F005,58,498,0
2021-02-12,Electronics,E004,83,169,0
2021-02-12,Sweets & Grocery,S002,96,868,0
2021-02-13,Electronics,E003,110,883,0
2021-02-13,Fashion,F004,46,380,0
2021-02-13,Sweets & Grocery,S001,67,675,0
2021-02-13,Fashion,F005,57,441,0
2021-02-13,Electronics,E005,93,767,0
2021-02-13,Sweets & Grocery,S004,95,731,0
2021-02-13,Fashion,F001,54,539,0
2021-02-13,Sweets & Grocery,S002,73,795,0
2021-02-13,Fashion,F003,62,548,0
2021-02-13,Electronics,E001,92,636,0
2021-02-13,Sweets & Grocery,S003,96,807,0
2021-02-13,Electronics,E004,86,83,0
2021-02-13,Electronics,E002,119,914,0
2021-02-13,Fashion,F002,60,465,0
2021-02-13,Sweets & Grocery,S005,135,877,0
2021-02-14,Electronics,E003,116,767,0
2021-02-14,Sweets & Grocery,S005,114,763,0
2021-02-14,Electronics,E001,67,569,0
2021-02-14,Sweets & Grocery,S001,90,585,0
2021-02-14,Sweets & Grocery,S002,96,699,0
2021-02-14,Sweets & Grocery,S003,99,708,0
2021-02-14,Fashion,F002,55,410,0
2021-02-14,Electronics,E002,136,778,0
2021-02-14,Fashion,F001,62,477,0
2021-02-14,Fashion,F005,58,383,0
2021-02-14,Electronics,E004,98,0,0
2021-02-14,Sweets & Grocery,S004,89,642,0
2021-02-14,Electronics,E005,87,680,0
2021-02-14,Fashion,F003,65,483,0
2021-02-14,Fashion,F004,43,337,0
2021-02-15,Fashion,F005,48,722,0
2021-02-15,Electronics,E002,114,1496,0
2021-02-15,Sweets & Grocery,S002,90,1254,0
2021-02-15,Sweets & Grocery,S001,67,1095,0
2021-02-15,Sweets & Grocery,S004,91,1169,0
2021-02-15,Fashion,F004,43,615,0
2021-02-15,Sweets & Grocery,S005,106,1434,0
2021-02-15,Electronics,E004,87,1117,0
2021-02-15,Fashion,F002,61,807,0
2021-02-15,Electronics,E001,87,1061,0
2021-02-15,Electronics,E003,125,1401,0
2021-02-15,Fashion,F001,66,844,0
2021-02-15,Sweets & Grocery,S003,85,1329,0
2021-02-15,Fashion,F003,55,883,0
2021-02-15,Electronics,E005,106,1252,0
2021-02-16,Electronics,E002,120,1376,0
2021-02-16,Fashion,F001,70,774,0
2021-02-16,Sweets & Grocery,S004,92,1077,0
2021-02-16,Fashion,F005,56,666,0
2021-02-16,Electronics,E004,96,1021,0
2021-02-16,Electronics,E003,115,1286,0
2021-02-16,Electronics,E005,91,284,0
2021-02-16,Sweets & Grocery,S001,87,1008,0
2021-02-16,Fashion,F004,50,565,0
2021-02-16,Electronics,E001,104,957,0
2021-02-16,Sweets & Grocery,S003,108,1221,0
2021-02-16,Fashion,F003,67,816,0
2021-02-16,Fashion,F002,75,732,0
2021-02-16,Sweets & Grocery,S005,105,1329,0
2021-02-16,Sweets & Grocery,S002,99,1155,0
2021-02-17,Fashion,F002,66,666,0
2021-02-17,Sweets & Grocery,S004,89,988,0
2021-02-17,Fashion,F003,74,742,0
2021-02-17,Sweets & Grocery,S005,99,1230,0
2021-02-17,Fashion,F005,55,611,0
2021-02-17,Fashion,F001,76,698,0
2021-02-17,Sweets & Grocery,S001,89,919,0
2021-02-17,Electronics,E003,90,1196,0
2021-02-17,Sweets & Grocery,S003,87,1134,0
2021-02-17,Electronics,E001,93,864,0
2021-02-17,Electronics,E004,83,938,0
2021-02-17,Sweets & Grocery,S002,87,1068,0
2021-02-17,Fashion,F004,52,513,0
2021-02-17,Electronics,E002,90,1286,0
2021-02-17,Electronics,E005,106,178,0
2021-02-18,Sweets & Grocery,S001,73,846,0
2021-02-18,Sweets & Grocery,S004,81,907,0
2021-02-18,Electronics,E001,77,787,0
2021-02-18,Electronics,E004,98,840,0
2021-02-18,Electronics,E005,92,86,0
2021-02-18,Fashion,F001,73,625,0
2021-02-18,Sweets & Grocery,S003,84,1050,0
2021-02-18,Fashion,F005,69,542,0
2021-02-18,Electronics,E003,98,1098,0
2021-02-18,Sweets & Grocery,S002,90,978,0
2021-02-18,Fashion,F002,58,608,0
2021-02-18,Electronics,E002,121,1165,0
2021-02-18,Fashion,F004,42,471,0
2021-02-18,Sweets & Grocery,S005,124,1106,0
2021-02-18,Fashion,F003,53,689,0
2021-02-19,Sweets & Grocery,S004,87,820,0
2021-02-19,Electronics,E001,89,698,0
2021-02-19,Electronics,E005,94,0,0
2021-02-19,Electronics,E004,96,744,0
2021-02-19,Fashion,F004,53,418,0
2021-02-19,Sweets & Grocery,S001,73,773,0
2021-02-19,Fashion,F005,61,481,0
2021-02-19,Electronics,E003,98,1000,0
2021-02-19,Sweets & Grocery,S005,92,1014,0
2021-02-19,Sweets & Grocery,S003,99,951,0
2021-02-19,Sweets & Grocery,S002,93,885,0
2021-02-19,Fashion,F001,54,571,0
2021-02-19,Electronics,E002,108,1057,0
2021-02-19,Fashion,F003,65,624,0
2021-02-19,Fashion,F002,59,549,0
2021-02-20,Electronics,E001,82,616,0
2021-02-20,Fashion,F004,38,380,0
2021-02-20,Electronics,E002,102,955,0
2021-02-20,Sweets & Grocery,S003,106,845,0
2021-02-20,Electronics,E004,99,645,0
2021-02-20,Sweets & Grocery,S002,101,784,0
2021-02-20,Sweets & Grocery,S004,85,735,0
2021-02-20,Fashion,F001,67,504,0
2021-02-20,Sweets & Grocery,S005,114,900,0
2021-02-20,Electronics,E005,99,0,0
2021-02-20,Fashion,F003,70,554,0
2021-02-20,Fashion,F005,58,423,0
2021-02-20,Fashion,F002,66,483,0
2021-02-20,Electronics,E003,107,893,0
2021-02-20,Sweets & Grocery,S001,82,691,0
2021-02-21,Sweets & Grocery,S004,78,657,0
2021-02-21,Sweets & Grocery,S003,101,744,0
2021-02-21,Sweets & Grocery,S002,98,686,0
2021-02-21,Fashion,F001,72,432,0
2021-02-21,Sweets & Grocery,S005,101,799,0
2021-02-21,Sweets & Grocery,S001,95,596,0
2021-02-21,Electronics,E001,84,532,0
2021-02-21,Electronics,E004,85,560,0
2021-02-21,Fashion,F005,52,371,0
2021-02-21,Electronics,E003,114,779,0
2021-02-21,Electronics,E002,112,843,0
2021-02-21,Fashion,F002,62,421,0
2021-02-21,Electronics,E005,98,0,0
2021-02-21,Fashion,F003,70,96,0
2021-02-21,Fashion,F004,44,336,0
2021-02-22,Electronics,E001,63,1085,0
2021-02-22,Fashion,F001,49,861,0
2021-02-22,Sweets & Grocery,S001,88,1074,0
2021-02-22,Sweets & Grocery,S005,108,1432,0
2021-02-22,Fashion,F004,42,616,0
2021-02-22,Sweets & Grocery,S002,105,1239,0
2021-02-22,Fashion,F005,65,705,0
2021-02-22,Sweets & Grocery,S003,116,1298,0
2021-02-22,Electronics,E003,102,1424,0
2021-02-22,Sweets & Grocery,S004,99,1161,0
2021-02-22,Electronics,E002,109,1501,0
2021-02-22,Fashion,F002,60,200,0
2021-02-22,Electronics,E004,92,1112,0
2021-02-22,Electronics,E005,106,1252,0
2021-02-22,Fashion,F003,75,863,0
2021-02-23,Fashion,F003,87,776,0
2021-02-23,Sweets & Grocery,S004,76,1085,0
2021-02-23,Electronics,E001,69,1016,0
2021-02-23,Fashion,F001,68,793,0
2021-02-23,Sweets & Grocery,S005,114,1318,0
2021-02-23,Fashion,F004,38,578,0
2021-02-23,Electronics,E002,128,1373,0
2021-02-23,Electronics,E003,103,1321,0
2021-02-23,Fashion,F005,49,656,0
2021-02-23,Sweets & Grocery,S003,115,1183,0
2021-02-23,Sweets & Grocery,S002,114,1125,0
2021-02-23,Electronics,E005,118,1134,0
2021-02-23,Fashion,F002,69,131,0
2021-02-23,Sweets & Grocery,S001,78,996,0
2021-02-23,Electronics,E004,92,1020,0
2021-02-24,Sweets & Grocery,S003,99,1084,0
2021-02-24,Electronics,E005,87,1047,0
2021-02-24,Electronics,E003,114,1207,0
2021-02-24,Fashion,F005,56,600,0
2021-02-24,Sweets & Grocery,S005,119,1199,0
2021-02-24,Sweets & Grocery,S001,83,913,0
2021-02-24,Fashion,F001,80,713,0
2021-02-24,Fashion,F003,78,698,0
2021-02-24,Sweets & Grocery,S004,97,988,0
2021-02-24,Electronics,E001,67,949,0
2021-02-24,Fashion,F004,46,532,0
2021-02-24,Fashion,F002,58,73,0
2021-02-24,Electronics,E002,97,1276,0
2021-02-24,Sweets & Grocery,S002,100,1025,0
2021-02-24,Electronics,E004,83,937,0
2021-02-25,Sweets & Grocery,S002,83,942,0
2021-02-25,Fashion,F001,54,659,0
2021-02-25,Electronics,E003,103,1104,0
2021-02-25,Sweets & Grocery,S004,89,899,0
2021-02-25,Fashion,F002,53,20,0
2021-02-25,Sweets & Grocery,S005,98,1101,0
2021-02-25,Fashion,F004,43,489,0
2021-02-25,Electronics,E002,114,1162,0
2021-02-25,Electronics,E005,109,938,0
2021-02-25,Fashion,F005,53,547,0
2021-02-25,Fashion,F003,73,625,0
2021-02-25,Electronics,E001,74,875,0
2021-02-25,Sweets & Grocery,S001,83,830,0
2021-02-25,Electronics,E004,64,873,0
2021-02-25,Sweets & Grocery,S003,81,1003,0
2021-02-26,Sweets & Grocery,S001,88,742,0
2021-02-26,Sweets & Grocery,S003,98,905,0
2021-02-26,Electronics,E005,108,830,0
2021-02-26,Electronics,E004,65,808,0
2021-02-26,Sweets & Grocery,S002,84,858,0
2021-02-26,Electronics,E002,113,1049,0
2021-02-26,Electronics,E003,107,997,0
2021-02-26,Fashion,F001,67,592,0
2021-02-26,Fashion,F004,57,432,0
2021-02-26,Electronics,E001,83,792,0
2021-02-26,Sweets & Grocery,S004,71,828,0
2021-02-26,Fashion,F002,59,0,0
2021-02-26,Fashion,F005,48,499,0
2021-02-26,Sweets & Grocery,S005,120,981,0
2021-02-26,Fashion,F003,77,548,0
2021-02-27,Fashion,F005,60,439,0
2021-02-27,Fashion,F001,73,519,0
2021-02-27,Sweets & Grocery,S002,90,768,0
2021-02-27,Sweets & Grocery,S005,101,880,0
2021-02-27,Electronics,E002,108,941,0
2021-02-27,Electronics,E005,81,749,0
2021-02-27,Fashion,F003,70,478,0
2021-02-27,Electronics,E004,81,727,0
2021-02-27,Sweets & Grocery,S003,124,781,0
2021-02-27,Sweets & Grocery,S001,76,666,0
2021-02-27,Electronics,E001,78,714,0
2021-02-27,Electronics,E003,117,880,0
2021-02-27,Sweets & Grocery,S004,97,731,0
2021-02-27,Fashion,F004,50,382,0
2021-02-27,Fashion,F002,62,0,0
2021-02-28,Electronics,E005,85,664,0
2021-02-28,Sweets & Grocery,S005,101,779,0
2021-02-28,Electronics,E002,117,824,0
2021-02-28,Fashion,F001,61,458,0
2021-02-28,Electronics,E001,69,645,0
2021-02-28,Sweets & Grocery,S001,88,578,0
2021-02-28,Fashion,F003,74,404,0
2021-02-28,Electronics,E003,110,770,0
2021-02-28,Sweets & Grocery,S003,94,687,0
2021-02-28,Fashion,F004,46,336,0
2021-02-28,Sweets & Grocery,S004,89,642,0
2021-02-28,Fashion,F005,73,366,0
2021-02-28,Electronics,E004,93,634,0
2021-02-28,Sweets & Grocery,S002,97,133,0
2021-02-28,Fashion,F002,56,0,0
2021-03-01,Fashion,F002,58,810,0
2021-03-01,Fashion,F005,43,727,0
2021-03-01,Electronics,E004,95,1109,0
2021-03-01,Fashion,F003,70,868,0
2021-03-01,Electronics,E001,61,1087,0
2021-03-01,Sweets & Grocery,S002,81,1263,0
2021-03-01,Sweets & Grocery,S004,83,1177,0
2021-03-01,Fashion,F001,60,850,0
2021-03-01,Electronics,E002,107,1503,0
2021-03-01,Sweets & Grocery,S005,95,1445,0
2021-03-01,Electronics,E003,109,1417,0
2021-03-01,Electronics,E005,91,1267,0
2021-03-01,Sweets & Grocery,S003,104,1310,0
2021-03-01,Sweets & Grocery,S001,73,1089,0
2021-03-01,Fashion,F004,54,604,0
2021-03-02,Electronics,E003,128,1289,0
2021-03-02,Fashion,F003,55,813,0
2021-03-02,Electronics,E001,92,995,0
2021-03-02,Fashion,F002,63,747,0
2021-03-02,Sweets & Grocery,S002,92,1171,0
2021-03-02,Fashion,F001,51,799,0
2021-03-02,Fashion,F004,44,560,0
2021-03-02,Sweets & Grocery,S004,91,1086,0
2021-03-02,Electronics,E002,136,1367,0
2021-03-02,Sweets & Grocery,S003,99,1211,0
2021-03-02,Fashion,F005,48,679,0
2021-03-02,Electronics,E004,87,1022,0
2021-03-02,Sweets & Grocery,S001,85,1004,0
2021-03-02,Sweets & Grocery,S005,116,1329,0
2021-03-02,Electronics,E005,92,1175,0
2021-03-03,Electronics,E001,92,903,0
2021-03-03,Sweets & Grocery,S002,107,1064,0
2021-03-03,Sweets & Grocery,S001,91,913,0
2021-03-03,Fashion,F002,68,679,0
2021-03-03,Fashion,F005,56,623,0
2021-03-03,Fashion,F004,46,514,0
2021-03-03,Electronics,E004,84,938,0
2021-03-03,Electronics,E005,107,1068,0
2021-03-03,Sweets & Grocery,S005,103,1226,0
2021-03-03,Fashion,F001,51,748,0
2021-03-03,Electronics,E002,127,1240,0
2021-03-03,Fashion,F003,59,754,0
2021-03-03,Electronics,E003,109,1180,0
2021-03-03,Sweets & Grocery,S004,98,988,0
2021-03-03,Sweets & Grocery,S003,110,1101,0
2021-03-04,Sweets & Grocery,S005,100,1126,0
2021-03-04,Fashion,F003,60,694,0
2021-03-04,Sweets & Grocery,S004,82,906,0
2021-03-04,Fashion,F001,62,686,0
2021-03-04,Sweets & Grocery,S003,107,994,0
2021-03-04,Sweets & Grocery,S002,78,986,0
2021-03-04,Fashion,F004,45,469,0
2021-03-04,Electronics,E003,138,1042,0
2021-03-04,Sweets & Grocery,S001,96,817,0
2021-03-04,Fashion,F002,52,627,0
2021-03-04,Fashion,F005,49,574,0
2021-03-04,Electronics,E001,78,192,0
2021-03-04,Electronics,E002,93,1147,0
2021-03-04,Electronics,E004,95,843,0
2021-03-04,Electronics,E005,120,948,0
2021-03-05,Fashion,F005,49,525,0
2021-03-05,Sweets & Grocery,S001,92,725,0
2021-03-05,Electronics,E005,88,860,0
2021-03-05,Sweets & Grocery,S003,91,903,0
2021-03-05,Sweets & Grocery,S005,113,1013,0
2021-03-05,Fashion,F002,59,568,0
2021-03-05,Electronics,E001,80,112,0
2021-03-05,Fashion,F003,57,637,0
2021-03-05,Electronics,E002,111,1036,0
2021-03-05,Fashion,F001,65,621,0
2021-03-05,Sweets & Grocery,S002,105,881,0
2021-03-05,Fashion,F004,47,422,0
2021-03-05,Electronics,E003,118,924,0
2021-03-05,Electronics,E004,82,761,0
2021-03-05,Sweets & Grocery,S004,92,814,0
2021-03-06,Electronics,E004,77,684,0
2021-03-06,Electronics,E005,99,761,0
2021-03-06,Sweets & Grocery,S005,120,893,0
2021-03-06,Fashion,F002,51,517,0
2021-03-06,Fashion,F005,52,473,0
2021-03-06,Electronics,E002,116,920,0
2021-03-06,Fashion,F004,46,376,0
2021-03-06,Fashion,F003,67,570,0
2021-03-06,Electronics,E003,105,819,0
2021-03-06,Fashion,F001,65,556,0
2021-03-06,Sweets & Grocery,S003,101,802,0
2021-03-06,Sweets & Grocery,S004,98,716,0
2021-03-06,Sweets & Grocery,S002,102,779,0
2021-03-06,Sweets & Grocery,S001,97,628,0
2021-03-06,Electronics,E001,75,37,0
2021-03-07,Electronics,E001,100,0,0
2021-03-07,Fashion,F005,54,419,0
2021-03-07,Fashion,F003,67,503,0
2021-03-07,Sweets & Grocery,S005,98,795,0
2021-03-07,Electronics,E002,109,811,0
2021-03-07,Electronics,E005,88,673,0
2021-03-07,Electronics,E003,118,701,0
2021-03-07,Fashion,F004,52,324,0
2021-03-07,Sweets & Grocery,S002,103,676,0
2021-03-07,Sweets & Grocery,S003,85,717,0
2021-03-07,Sweets & Grocery,S004,103,613,0
2021-03-07,Fashion,F002,69,448,0
2021-03-07,Fashion,F001,67,489,0
2021-03-07,Electronics,E004,98,586,0
2021-03-07,Sweets & Grocery,S001,86,542,0
2021-03-08,Fashion,F002,58,810,0
2021-03-08,Sweets & Grocery,S003,106,1308,0
2021-03-08,Fashion,F004,65,593,0
2021-03-08,Sweets & Grocery,S005,107,1433,0
2021-03-08,Electronics,E002,116,1494,0
2021-03-08,Sweets & Grocery,S002,75,1269,0
2021-03-08,Fashion,F003,58,880,0
2021-03-08,Fashion,F001,59,851,0
2021-03-08,Fashion,F005,62,708,0
2021-03-08,Electronics,E003,137,1389,0
2021-03-08,Electronics,E005,98,1260,0
2021-03-08,Sweets & Grocery,S001,100,1062,0
2021-03-08,Electronics,E004,100,1104,0
2021-03-08,Sweets & Grocery,S004,105,1155,0
2021-03-08,Electronics,E001,83,1065,0
2021-03-09,Fashion,F001,70,781,0
2021-03-09,Sweets & Grocery,S001,79,983,0
2021-03-09,Sweets & Grocery,S003,96,1212,0
2021-03-09,Electronics,E001,65,1000,0
2021-03-09,Sweets & Grocery,S004,107,1048,0
2021-03-09,Electronics,E004,86,1018,0
2021-03-09,Electronics,E002,138,1356,0
2021-03-09,Fashion,F002,65,745,0
2021-03-09,Fashion,F003,68,812,0
2021-03-09,Electronics,E003,99,1290,0
2021-03-09,Fashion,F004,44,549,0
2021-03-09,Fashion,F005,49,659,0
2021-03-09,Sweets & Grocery,S002,95,1174,0
2021-03-09,Electronics,E005,99,1161,0
2021-03-09,Sweets & Grocery,S005,108,1325,0
2021-03-10,Fashion,F005,71,588,0
2021-03-10,Sweets & Grocery,S004,84,964,0
2021-03-10,Fashion,F003,62,750,0
2021-03-10,Fashion,F004,49,500,0
2021-03-10,Fashion,F001,76,705,0
2021-03-10,Electronics,E003,117,1173,0
2021-03-10,Sweets & Grocery,S002,107,1067,0
2021-03-10,Electronics,E002,116,1240,0
2021-03-10,Sweets & Grocery,S001,72,911,0
2021-03-10,Sweets & Grocery,S003,91,1121,0
2021-03-10,Electronics,E005,104,1057,0
2021-03-10,Electronics,E001,85,915,0
2021-03-10,Sweets & Grocery,S005,102,1223,0
2021-03-10,Electronics,E004,87,931,0
2021-03-10,Fashion,F002,75,670,0
2021-03-11,Sweets & Grocery,S003,103,1018,0
2021-03-11,Electronics,E005,100,957,0
2021-03-11,Fashion,F003,77,673,0
2021-03-11,Electronics,E003,116,235,0
2021-03-11,Electronics,E004,106,825,0
2021-03-11,Electronics,E001,107,808,0
2021-03-11,Electronics,E002,133,1107,0
2021-03-11,Fashion,F002,60,610,0
2021-03-11,Sweets & Grocery,S005,110,1113,0
2021-03-11,Sweets & Grocery,S004,101,863,0
2021-03-11,Fashion,F001,70,635,0
2021-03-11,Sweets & Grocery,S002,81,986,0
2021-03-11,Sweets & Grocery,S001,83,190,0
2021-03-11,Fashion,F005,57,531,0
2021-03-11,Fashion,F004,57,443,0
2021-03-12,Electronics,E005,112,845,0
2021-03-12,Electronics,E002,107,1000,0
2021-03-12,Fashion,F002,77,533,0
2021-03-12,Fashion,F003,74,599,0
2021-03-12,Sweets & Grocery,S005,111,1002,0
2021-03-12,Fashion,F004,48,395,0
2021-03-12,Sweets & Grocery,S001,82,108,0
2021-03-12,Sweets & Grocery,S002,104,882,0
2021-03-12,Electronics,E001,78,730,0
2021-03-12,Electronics,E004,78,747,0
2021-03-12,Fashion,F001,77,558,0
2021-03-12,Fashion,F005,47,484,0
2021-03-12,Sweets & Grocery,S003,88,930,0
2021-03-12,Sweets & Grocery,S004,76,787,0
2021-03-12,Electronics,E003,105,130,0
2021-03-13,Sweets & Grocery,S005,109,893,0
2021-03-13,Electronics,E005,80,765,0
2021-03-13,Fashion,F003,50,549,0
2021-03-13,Sweets & Grocery,S002,108,774,0
2021-03-13,Fashion,F001,61,497,0
2021-03-13,Fashion,F004,51,344,0
2021-03-13,Fashion,F002,68,465,0
2021-03-13,Sweets & Grocery,S004,94,693,0
2021-03-13,Sweets & Grocery,S003,109,821,0
2021-03-13,Electronics,E002,121,879,0
2021-03-13,Fashion,F005,46,438,0
2021-03-13,Sweets & Grocery,S001,93,15,0
2021-03-13,Electronics,E004,89,658,0
2021-03-13,Electronics,E001,92,638,0
2021-03-13,Electronics,E003,109,21,0
2021-03-14,Fashion,F004,51,293,0
2021-03-14,Electronics,E003,121,0,0
2021-03-14,Sweets & Grocery,S003,93,728,0
2021-03-14,Electronics,E004,71,587,0
2021-03-14,Sweets & Grocery,S005,96,797,0
2021-03-14,Fashion,F001,68,429,0
2021-03-14,Sweets & Grocery,S004,74,619,0
2021-03-14,Sweets & Grocery,S001,65,0,0
2021-03-14,Fashion,F002,62,403,0
2021-03-14,Electronics,E005,108,657,0
2021-03-14,Fashion,F005,45,393,0
2021-03-14,Sweets & Grocery,S002,75,699,0
2021-03-14,Electronics,E001,92,546,0
2021-03-14,Fashion,F003,70,479,0
2021-03-14,Electronics,E002,105,774,0
2021-03-15,Sweets & Grocery,S003,107,1307,0
2021-03-15,Electronics,E001,70,1078,0
2021-03-15,Electronics,E004,89,1115,0
2021-03-15,Fashion,F002,65,803,0
2021-03-15,Electronics,E005,84,1274,0
2021-03-15,Sweets & Grocery,S005,105,1435,0
2021-03-15,Electronics,E003,113,1413,0
2021-03-15,Fashion,F005,55,715,0
2021-03-15,Sweets & Grocery,S004,81,1179,0
2021-03-15,Fashion,F001,69,204,0
2021-03-15,Fashion,F004,58,600,0
2021-03-15,Electronics,E002,134,1476,0
2021-03-15,Sweets & Grocery,S002,85,1259,0
2021-03-15,Fashion,F003,67,871,0
2021-03-15,Sweets & Grocery,S001,82,1080,0
2021-03-16,Sweets & Grocery,S003,91,1216,0
2021-03-16,Electronics,E003,114,1299,0
2021-03-16,Sweets & Grocery,S002,91,1168,0
2021-03-16,Fashion,F004,43,557,0
2021-03-16,Electronics,E005,89,1185,0
2021-03-16,Fashion,F005,62,653,0
2021-03-16,Sweets & Grocery,S004,99,1080,0
2021-03-16,Fashion,F003,64,807,0
2021-03-16,Electronics,E004,78,1037,0
2021-03-16,Sweets & Grocery,S005,90,1345,0
2021-03-16,Sweets & Grocery,S001,70,1010,0
2021-03-16,Electronics,E001,75,1003,0
2021-03-16,Electronics,E002,129,1347,0
2021-03-16,Fashion,F001,59,145,0
2021-03-16,Fashion,F002,65,738,0
2021-03-17,Fashion,F004,38,519,0
2021-03-17,Fashion,F001,81,64,0
2021-03-17,Electronics,E004,81,956,0
2021-03-17,Sweets & Grocery,S004,98,982,0
2021-03-17,Sweets & Grocery,S003,113,1103,0
2021-03-17,Fashion,F005,56,597,0
2021-03-17,Fashion,F003,66,741,0
2021-03-17,Fashion,F002,72,666,0
2021-03-17,Sweets & Grocery,S002,89,1079,0
2021-03-17,Sweets & Grocery,S001,64,946,0
2021-03-17,Electronics,E002,116,1231,0
2021-03-17,Sweets & Grocery,S005,100,1245,0
2021-03-17,Electronics,E003,100,1199,0
2021-03-17,Electronics,E001,86,917,0
2021-03-17,Electronics,E005,93,1092,0
2021-03-18,Sweets & Grocery,S004,93,889,0
2021-03-18,Sweets & Grocery,S002,81,998,0
2021-03-18,Fashion,F002,74,592,0
2021-03-18,Electronics,E005,95,997,0
2021-03-18,Sweets & Grocery,S001,78,868,0
2021-03-18,Electronics,E004,108,848,0
2021-03-18,Fashion,F001,66,0,0
2021-03-18,Fashion,F004,48,471,0
2021-03-18,Sweets & Grocery,S005,121,1124,0
2021-03-18,Sweets & Grocery,S003,99,1004,0
2021-03-18,Fashion,F003,67,674,0
2021-03-18,Electronics,E001,61,856,0
2021-03-18,Electronics,E002,112,1119,0
2021-03-18,Electronics,E003,104,1095,0
2021-03-18,Fashion,F005,58,539,0
2021-03-19,Sweets & Grocery,S001,352,516,1
2021-03-19,Sweets & Grocery,S002,401,597,1
2021-03-19,Electronics,E002,333,786,1
2021-03-19,Sweets & Grocery,S004,381,508,1
2021-03-19,Fashion,F005,136,403,1
2021-03-19,Electronics,E005,294,703,1
2021-03-19,Fashion,F003,148,526,1
2021-03-19,Fashion,F001,171,0,1
2021-03-19,Sweets & Grocery,S003,483,521,1
2021-03-19,Electronics,E004,252,596,1
2021-03-19,Sweets & Grocery,S005,491,633,1
2021-03-19,Electronics,E003,378,717,1
2021-03-19,Fashion,F004,124,347,1
2021-03-19,Electronics,E001,259,597,1
2021-03-19,Fashion,F002,156,436,1
2021-03-20,Electronics,E003,325,392,1
2021-03-20,Fashion,F003,171,355,1
2021-03-20,Electronics,E001,243,354,1
2021-03-20,Sweets & Grocery,S005,469,164,1
2021-03-20,Sweets & Grocery,S004,392,116,1
2021-03-20,Electronics,E005,299,404,1
2021-03-20,Fashion,F005,138,265,1
2021-03-20,Fashion,F002,145,291,1
2021-03-20,Fashion,F004,132,215,1
2021-03-20,Electronics,E004,229,367,1
2021-03-20,Sweets & Grocery,S002,437,160,1
2021-03-20,Electronics,E002,366,420,1
2021-03-20,Sweets & Grocery,S001,384,132,1
2021-03-20,Fashion,F001,155,0,1
2021-03-20,Sweets & Grocery,S003,451,70,1
2021-03-21,Sweets & Grocery,S002,459,0,1
2021-03-21,Electronics,E005,302,102,1
